part,exercise,bpm,articulation,speed_profile,source_note,target_note,interval_semitones,cc3,target_vibrato_depth_cents,instruction
Viola,vibrato_depth_rate,82,expressive,slow,52,52,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,slow,52,52,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,slow,52,52,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,slow,52,52,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,slow,52,52,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,normal,52,52,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,normal,52,52,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,normal,52,52,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,normal,52,52,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,normal,52,52,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,fast,52,52,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,fast,52,52,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,fast,52,52,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,fast,52,52,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,fast,52,52,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,slow,60,60,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,slow,60,60,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,slow,60,60,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,slow,60,60,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,slow,60,60,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,normal,60,60,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,normal,60,60,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,normal,60,60,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,normal,60,60,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,normal,60,60,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,fast,60,60,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,fast,60,60,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,fast,60,60,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,fast,60,60,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,fast,60,60,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,slow,67,67,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,slow,67,67,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,slow,67,67,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,slow,67,67,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,slow,67,67,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,normal,67,67,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,normal,67,67,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,normal,67,67,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,normal,67,67,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,normal,67,67,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,fast,67,67,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,fast,67,67,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,fast,67,67,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,fast,67,67,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,vibrato_depth_rate,82,expressive,fast,67,67,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Viola,transition,56,legato,slow,52,54,2,64,28.0,target transition ~140ms; natural connection
Viola,transition,56,legato,slow,52,57,5,64,28.0,target transition ~140ms; natural connection
Viola,transition,56,legato,slow,52,59,7,64,28.0,target transition ~140ms; natural connection
Viola,transition,56,legato,slow,60,62,2,64,28.0,target transition ~140ms; natural connection
Viola,transition,56,legato,slow,60,65,5,64,28.0,target transition ~140ms; natural connection
Viola,transition,56,legato,slow,60,67,7,64,28.0,target transition ~140ms; natural connection
Viola,transition,56,legato,normal,52,54,2,64,28.0,target transition ~96ms; natural connection
Viola,transition,56,legato,normal,52,57,5,64,28.0,target transition ~96ms; natural connection
Viola,transition,56,legato,normal,52,59,7,64,28.0,target transition ~96ms; natural connection
Viola,transition,56,legato,normal,60,62,2,64,28.0,target transition ~96ms; natural connection
Viola,transition,56,legato,normal,60,65,5,64,28.0,target transition ~96ms; natural connection
Viola,transition,56,legato,normal,60,67,7,64,28.0,target transition ~96ms; natural connection
Viola,transition,56,legato,fast,52,54,2,64,28.0,target transition ~66ms; natural connection
Viola,transition,56,legato,fast,52,57,5,64,28.0,target transition ~66ms; natural connection
Viola,transition,56,legato,fast,52,59,7,64,28.0,target transition ~66ms; natural connection
Viola,transition,56,legato,fast,60,62,2,64,28.0,target transition ~66ms; natural connection
Viola,transition,56,legato,fast,60,65,5,64,28.0,target transition ~66ms; natural connection
Viola,transition,56,legato,fast,60,67,7,64,28.0,target transition ~66ms; natural connection
Viola,transition,56,portamento,slow,52,54,2,64,28.0,target transition ~357ms; natural connection
Viola,transition,56,portamento,slow,52,57,5,64,28.0,target transition ~357ms; natural connection
Viola,transition,56,portamento,slow,52,59,7,64,28.0,target transition ~357ms; natural connection
Viola,transition,56,portamento,slow,60,62,2,64,28.0,target transition ~357ms; natural connection
Viola,transition,56,portamento,slow,60,65,5,64,28.0,target transition ~357ms; natural connection
Viola,transition,56,portamento,slow,60,67,7,64,28.0,target transition ~357ms; natural connection
Viola,transition,56,portamento,normal,52,54,2,64,28.0,target transition ~246ms; natural connection
Viola,transition,56,portamento,normal,52,57,5,64,28.0,target transition ~246ms; natural connection
Viola,transition,56,portamento,normal,52,59,7,64,28.0,target transition ~246ms; natural connection
Viola,transition,56,portamento,normal,60,62,2,64,28.0,target transition ~246ms; natural connection
Viola,transition,56,portamento,normal,60,65,5,64,28.0,target transition ~246ms; natural connection
Viola,transition,56,portamento,normal,60,67,7,64,28.0,target transition ~246ms; natural connection
Viola,transition,56,portamento,fast,52,54,2,64,28.0,target transition ~168ms; natural connection
Viola,transition,56,portamento,fast,52,57,5,64,28.0,target transition ~168ms; natural connection
Viola,transition,56,portamento,fast,52,59,7,64,28.0,target transition ~168ms; natural connection
Viola,transition,56,portamento,fast,60,62,2,64,28.0,target transition ~168ms; natural connection
Viola,transition,56,portamento,fast,60,65,5,64,28.0,target transition ~168ms; natural connection
Viola,transition,56,portamento,fast,60,67,7,64,28.0,target transition ~168ms; natural connection
Viola,transition,68,legato,slow,52,54,2,64,28.0,target transition ~115ms; natural connection
Viola,transition,68,legato,slow,52,57,5,64,28.0,target transition ~115ms; natural connection
Viola,transition,68,legato,slow,52,59,7,64,28.0,target transition ~115ms; natural connection
Viola,transition,68,legato,slow,60,62,2,64,28.0,target transition ~115ms; natural connection
Viola,transition,68,legato,slow,60,65,5,64,28.0,target transition ~115ms; natural connection
Viola,transition,68,legato,slow,60,67,7,64,28.0,target transition ~115ms; natural connection
Viola,transition,68,legato,normal,52,54,2,64,28.0,target transition ~79ms; natural connection
Viola,transition,68,legato,normal,52,57,5,64,28.0,target transition ~79ms; natural connection
Viola,transition,68,legato,normal,52,59,7,64,28.0,target transition ~79ms; natural connection
Viola,transition,68,legato,normal,60,62,2,64,28.0,target transition ~79ms; natural connection
Viola,transition,68,legato,normal,60,65,5,64,28.0,target transition ~79ms; natural connection
Viola,transition,68,legato,normal,60,67,7,64,28.0,target transition ~79ms; natural connection
Viola,transition,68,legato,fast,52,54,2,64,28.0,target transition ~54ms; natural connection
Viola,transition,68,legato,fast,52,57,5,64,28.0,target transition ~54ms; natural connection
Viola,transition,68,legato,fast,52,59,7,64,28.0,target transition ~54ms; natural connection
Viola,transition,68,legato,fast,60,62,2,64,28.0,target transition ~54ms; natural connection
Viola,transition,68,legato,fast,60,65,5,64,28.0,target transition ~54ms; natural connection
Viola,transition,68,legato,fast,60,67,7,64,28.0,target transition ~54ms; natural connection
Viola,transition,68,portamento,slow,52,54,2,64,28.0,target transition ~294ms; natural connection
Viola,transition,68,portamento,slow,52,57,5,64,28.0,target transition ~294ms; natural connection
Viola,transition,68,portamento,slow,52,59,7,64,28.0,target transition ~294ms; natural connection
Viola,transition,68,portamento,slow,60,62,2,64,28.0,target transition ~294ms; natural connection
Viola,transition,68,portamento,slow,60,65,5,64,28.0,target transition ~294ms; natural connection
Viola,transition,68,portamento,slow,60,67,7,64,28.0,target transition ~294ms; natural connection
Viola,transition,68,portamento,normal,52,54,2,64,28.0,target transition ~203ms; natural connection
Viola,transition,68,portamento,normal,52,57,5,64,28.0,target transition ~203ms; natural connection
Viola,transition,68,portamento,normal,52,59,7,64,28.0,target transition ~203ms; natural connection
Viola,transition,68,portamento,normal,60,62,2,64,28.0,target transition ~203ms; natural connection
Viola,transition,68,portamento,normal,60,65,5,64,28.0,target transition ~203ms; natural connection
Viola,transition,68,portamento,normal,60,67,7,64,28.0,target transition ~203ms; natural connection
Viola,transition,68,portamento,fast,52,54,2,64,28.0,target transition ~138ms; natural connection
Viola,transition,68,portamento,fast,52,57,5,64,28.0,target transition ~138ms; natural connection
Viola,transition,68,portamento,fast,52,59,7,64,28.0,target transition ~138ms; natural connection
Viola,transition,68,portamento,fast,60,62,2,64,28.0,target transition ~138ms; natural connection
Viola,transition,68,portamento,fast,60,65,5,64,28.0,target transition ~138ms; natural connection
Viola,transition,68,portamento,fast,60,67,7,64,28.0,target transition ~138ms; natural connection
Viola,transition,84,legato,slow,52,54,2,64,28.0,target transition ~93ms; natural connection
Viola,transition,84,legato,slow,52,57,5,64,28.0,target transition ~93ms; natural connection
Viola,transition,84,legato,slow,52,59,7,64,28.0,target transition ~93ms; natural connection
Viola,transition,84,legato,slow,60,62,2,64,28.0,target transition ~93ms; natural connection
Viola,transition,84,legato,slow,60,65,5,64,28.0,target transition ~93ms; natural connection
Viola,transition,84,legato,slow,60,67,7,64,28.0,target transition ~93ms; natural connection
Viola,transition,84,legato,normal,52,54,2,64,28.0,target transition ~64ms; natural connection
Viola,transition,84,legato,normal,52,57,5,64,28.0,target transition ~64ms; natural connection
Viola,transition,84,legato,normal,52,59,7,64,28.0,target transition ~64ms; natural connection
Viola,transition,84,legato,normal,60,62,2,64,28.0,target transition ~64ms; natural connection
Viola,transition,84,legato,normal,60,65,5,64,28.0,target transition ~64ms; natural connection
Viola,transition,84,legato,normal,60,67,7,64,28.0,target transition ~64ms; natural connection
Viola,transition,84,legato,fast,52,54,2,64,28.0,target transition ~44ms; natural connection
Viola,transition,84,legato,fast,52,57,5,64,28.0,target transition ~44ms; natural connection
Viola,transition,84,legato,fast,52,59,7,64,28.0,target transition ~44ms; natural connection
Viola,transition,84,legato,fast,60,62,2,64,28.0,target transition ~44ms; natural connection
Viola,transition,84,legato,fast,60,65,5,64,28.0,target transition ~44ms; natural connection
Viola,transition,84,legato,fast,60,67,7,64,28.0,target transition ~44ms; natural connection
Viola,transition,84,portamento,slow,52,54,2,64,28.0,target transition ~238ms; natural connection
Viola,transition,84,portamento,slow,52,57,5,64,28.0,target transition ~238ms; natural connection
Viola,transition,84,portamento,slow,52,59,7,64,28.0,target transition ~238ms; natural connection
Viola,transition,84,portamento,slow,60,62,2,64,28.0,target transition ~238ms; natural connection
Viola,transition,84,portamento,slow,60,65,5,64,28.0,target transition ~238ms; natural connection
Viola,transition,84,portamento,slow,60,67,7,64,28.0,target transition ~238ms; natural connection
Viola,transition,84,portamento,normal,52,54,2,64,28.0,target transition ~164ms; natural connection
Viola,transition,84,portamento,normal,52,57,5,64,28.0,target transition ~164ms; natural connection
Viola,transition,84,portamento,normal,52,59,7,64,28.0,target transition ~164ms; natural connection
Viola,transition,84,portamento,normal,60,62,2,64,28.0,target transition ~164ms; natural connection
Viola,transition,84,portamento,normal,60,65,5,64,28.0,target transition ~164ms; natural connection
Viola,transition,84,portamento,normal,60,67,7,64,28.0,target transition ~164ms; natural connection
Viola,transition,84,portamento,fast,52,54,2,64,28.0,target transition ~112ms; natural connection
Viola,transition,84,portamento,fast,52,57,5,64,28.0,target transition ~112ms; natural connection
Viola,transition,84,portamento,fast,52,59,7,64,28.0,target transition ~112ms; natural connection
Viola,transition,84,portamento,fast,60,62,2,64,28.0,target transition ~112ms; natural connection
Viola,transition,84,portamento,fast,60,65,5,64,28.0,target transition ~112ms; natural connection
Viola,transition,84,portamento,fast,60,67,7,64,28.0,target transition ~112ms; natural connection
Viola,bow_change,56,legato,slow,52,52,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,56,legato,slow,60,60,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,56,legato,slow,67,67,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,56,legato,normal,52,52,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,56,legato,normal,60,60,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,56,legato,normal,67,67,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,56,legato,fast,52,52,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,56,legato,fast,60,60,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,56,legato,fast,67,67,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,68,legato,slow,52,52,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,68,legato,slow,60,60,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,68,legato,slow,67,67,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,68,legato,normal,52,52,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,68,legato,normal,60,60,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,68,legato,normal,67,67,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,68,legato,fast,52,52,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,68,legato,fast,60,60,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,68,legato,fast,67,67,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,84,legato,slow,52,52,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,84,legato,slow,60,60,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,84,legato,slow,67,67,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,84,legato,normal,52,52,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,84,legato,normal,60,60,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,84,legato,normal,67,67,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,84,legato,fast,52,52,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,84,legato,fast,60,60,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Viola,bow_change,84,legato,fast,67,67,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,vibrato_depth_rate,58,expressive,slow,40,40,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,slow,40,40,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,slow,40,40,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,slow,40,40,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,slow,40,40,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,normal,40,40,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,normal,40,40,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,normal,40,40,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,normal,40,40,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,normal,40,40,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,fast,40,40,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,fast,40,40,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,fast,40,40,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,fast,40,40,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,fast,40,40,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,slow,48,48,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,slow,48,48,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,slow,48,48,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,slow,48,48,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,slow,48,48,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,normal,48,48,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,normal,48,48,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,normal,48,48,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,normal,48,48,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,normal,48,48,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,fast,48,48,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,fast,48,48,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,fast,48,48,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,fast,48,48,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,fast,48,48,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,slow,55,55,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,slow,55,55,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,slow,55,55,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,slow,55,55,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,slow,55,55,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,normal,55,55,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,normal,55,55,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,normal,55,55,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,normal,55,55,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,normal,55,55,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,fast,55,55,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,fast,55,55,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,fast,55,55,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,fast,55,55,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,58,expressive,fast,55,55,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,slow,40,40,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,slow,40,40,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,slow,40,40,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,slow,40,40,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,slow,40,40,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,normal,40,40,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,normal,40,40,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,normal,40,40,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
