part,exercise,dynamic,source_note,target_note,interval_semitones,start_beat,instruction
VlnI,legato,mp,60,55,-5,0.0,connect naturally; preserve bow/finger noise
Viola,portamento,mp,67,71,4,205.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mp,67,72,5,210.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mp,67,74,7,215.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mp,67,76,9,220.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mp,67,79,12,225.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mp,72,60,-12,230.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mp,72,63,-9,235.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mp,72,65,-7,240.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mp,72,67,-5,245.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mp,72,68,-4,250.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mp,72,69,-3,255.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mp,72,75,3,260.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mp,72,76,4,265.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mp,72,77,5,270.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mp,72,79,7,275.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,55,48,-7,280.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,55,50,-5,285.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,55,51,-4,290.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,55,52,-3,295.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,55,58,3,300.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,55,59,4,305.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,55,60,5,310.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,55,62,7,315.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,55,64,9,320.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,55,67,12,325.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,60,48,-12,330.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,60,51,-9,335.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,60,53,-7,340.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,60,55,-5,345.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,60,56,-4,350.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,60,57,-3,355.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,60,63,3,360.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,60,64,4,365.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,60,65,5,370.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,60,67,7,375.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,60,69,9,380.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,60,72,12,385.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,64,52,-12,390.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,64,55,-9,395.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,64,57,-7,400.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,64,59,-5,405.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,64,60,-4,410.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,64,61,-3,415.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,64,67,3,420.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,64,68,4,425.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,64,69,5,430.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,64,71,7,435.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,64,73,9,440.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,64,76,12,445.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,67,55,-12,450.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,67,58,-9,455.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,67,60,-7,460.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,67,62,-5,465.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,67,63,-4,470.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,67,64,-3,475.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,67,70,3,480.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,67,71,4,485.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,67,72,5,490.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,67,74,7,495.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,67,76,9,500.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,67,79,12,505.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,72,60,-12,510.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,72,63,-9,515.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,72,65,-7,520.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,72,67,-5,525.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,72,68,-4,530.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,72,69,-3,535.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,72,75,3,540.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,72,76,4,545.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,72,77,5,550.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,portamento,mf,72,79,7,555.0,restrained Mandarin-ballad slide; do not exaggerate
Viola,crescendo,curve,52,52,0,0.0,hold 4 beats; follow CC curve musically
Viola,diminuendo,curve,52,52,0,5.0,hold 4 beats; follow CC curve musically
Viola,delayed_vibrato,curve,52,52,0,10.0,hold 4 beats; follow CC curve musically
Viola,no_vibrato,curve,52,52,0,15.0,hold 4 beats; follow CC curve musically
Viola,crescendo,curve,60,60,0,20.0,hold 4 beats; follow CC curve musically
Viola,diminuendo,curve,60,60,0,25.0,hold 4 beats; follow CC curve musically
Viola,delayed_vibrato,curve,60,60,0,30.0,hold 4 beats; follow CC curve musically
Viola,no_vibrato,curve,60,60,0,35.0,hold 4 beats; follow CC curve musically
Viola,crescendo,curve,67,67,0,40.0,hold 4 beats; follow CC curve musically
Viola,diminuendo,curve,67,67,0,45.0,hold 4 beats; follow CC curve musically
Viola,delayed_vibrato,curve,67,67,0,50.0,hold 4 beats; follow CC curve musically
Viola,no_vibrato,curve,67,67,0,55.0,hold 4 beats; follow CC curve musically
Viola,crescendo,curve,76,76,0,60.0,hold 4 beats; follow CC curve musically
Viola,diminuendo,curve,76,76,0,65.0,hold 4 beats; follow CC curve musically
Viola,delayed_vibrato,curve,76,76,0,70.0,hold 4 beats; follow CC curve musically
Viola,no_vibrato,curve,76,76,0,75.0,hold 4 beats; follow CC curve musically
Cello,legato,mp,40,36,-4,0.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,40,37,-3,5.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,40,38,-2,10.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,40,39,-1,15.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,40,41,1,20.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,40,42,2,25.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,40,43,3,30.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,40,44,4,35.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,40,45,5,40.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,40,47,7,45.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,40,52,12,50.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,43,36,-7,55.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,43,38,-5,60.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,43,39,-4,65.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,43,40,-3,70.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,43,41,-2,75.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,43,42,-1,80.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,43,44,1,85.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,43,45,2,90.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,43,46,3,95.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,43,47,4,100.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,43,48,5,105.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,43,50,7,110.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,43,55,12,115.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,48,36,-12,120.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,48,41,-7,125.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,48,43,-5,130.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,48,44,-4,135.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,48,45,-3,140.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,48,46,-2,145.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,48,47,-1,150.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,48,49,1,155.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,48,50,2,160.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,48,51,3,165.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,48,52,4,170.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,48,53,5,175.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,48,55,7,180.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,48,60,12,185.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,52,40,-12,190.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,52,45,-7,195.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,52,47,-5,200.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,52,48,-4,205.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,52,49,-3,210.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,52,50,-2,215.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,52,51,-1,220.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,52,53,1,225.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,52,54,2,230.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,52,55,3,235.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,52,56,4,240.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,52,57,5,245.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,52,59,7,250.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,52,64,12,255.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,55,43,-12,260.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,55,48,-7,265.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,55,50,-5,270.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,55,51,-4,275.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,55,52,-3,280.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,55,53,-2,285.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,55,54,-1,290.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,55,56,1,295.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,55,57,2,300.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,55,58,3,305.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,55,59,4,310.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,55,60,5,315.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,55,62,7,320.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,55,67,12,325.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,60,48,-12,330.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,60,53,-7,335.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,60,55,-5,340.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,60,56,-4,345.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,60,57,-3,350.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,60,58,-2,355.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,60,59,-1,360.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,60,61,1,365.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,60,62,2,370.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,60,63,3,375.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,60,64,4,380.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,60,65,5,385.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,60,67,7,390.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,64,52,-12,395.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,64,57,-7,400.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,64,59,-5,405.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,64,60,-4,410.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,64,61,-3,415.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,64,62,-2,420.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,64,63,-1,425.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,64,65,1,430.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,64,66,2,435.0,connect naturally; preserve bow/finger noise
Cello,legato,mp,64,67,3,440.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,40,36,-4,445.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,40,37,-3,450.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,40,38,-2,455.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,40,39,-1,460.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,40,41,1,465.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,40,42,2,470.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,40,43,3,475.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,40,44,4,480.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,40,45,5,485.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,40,47,7,490.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,40,52,12,495.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,43,36,-7,500.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,43,38,-5,505.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,43,39,-4,510.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,43,40,-3,515.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,43,41,-2,520.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,43,42,-1,525.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,43,44,1,530.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,43,45,2,535.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,43,46,3,540.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,43,47,4,545.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,43,48,5,550.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,43,50,7,555.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,43,55,12,560.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,48,36,-12,565.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,48,41,-7,570.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,48,43,-5,575.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,48,44,-4,580.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,48,45,-3,585.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,48,46,-2,590.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,48,47,-1,595.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,48,49,1,600.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,48,50,2,605.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,48,51,3,610.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,48,52,4,615.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,48,53,5,620.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,48,55,7,625.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,48,60,12,630.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,52,40,-12,635.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,52,45,-7,640.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,52,47,-5,645.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,52,48,-4,650.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,52,49,-3,655.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,52,50,-2,660.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,52,51,-1,665.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,52,53,1,670.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,52,54,2,675.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,52,55,3,680.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,52,56,4,685.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,52,57,5,690.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,52,59,7,695.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,52,64,12,700.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,55,43,-12,705.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,55,48,-7,710.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,55,50,-5,715.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,55,51,-4,720.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,55,52,-3,725.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,55,53,-2,730.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,55,54,-1,735.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,55,56,1,740.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,55,57,2,745.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,55,58,3,750.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,55,59,4,755.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,55,60,5,760.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,55,62,7,765.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,55,67,12,770.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,60,48,-12,775.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,60,53,-7,780.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,60,55,-5,785.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,60,56,-4,790.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,60,57,-3,795.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,60,58,-2,800.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,60,59,-1,805.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,60,61,1,810.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,60,62,2,815.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,60,63,3,820.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,60,64,4,825.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,60,65,5,830.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,60,67,7,835.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,64,52,-12,840.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,64,57,-7,845.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,64,59,-5,850.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,64,60,-4,855.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,64,61,-3,860.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,64,62,-2,865.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,64,63,-1,870.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,64,65,1,875.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,64,66,2,880.0,connect naturally; preserve bow/finger noise
Cello,legato,mf,64,67,3,885.0,connect naturally; preserve bow/finger noise
Cello,legato,f,40,36,-4,890.0,connect naturally; preserve bow/finger noise
Cello,legato,f,40,37,-3,895.0,connect naturally; preserve bow/finger noise
Cello,legato,f,40,38,-2,900.0,connect naturally; preserve bow/finger noise
Cello,legato,f,40,39,-1,905.0,connect naturally; preserve bow/finger noise
Cello,legato,f,40,41,1,910.0,connect naturally; preserve bow/finger noise
Cello,legato,f,40,42,2,915.0,connect naturally; preserve bow/finger noise
Cello,legato,f,40,43,3,920.0,connect naturally; preserve bow/finger noise
Cello,legato,f,40,44,4,925.0,connect naturally; preserve bow/finger noise
Cello,legato,f,40,45,5,930.0,connect naturally; preserve bow/finger noise
Cello,legato,f,40,47,7,935.0,connect naturally; preserve bow/finger noise
Cello,legato,f,40,52,12,940.0,connect naturally; preserve bow/finger noise
Cello,legato,f,43,36,-7,945.0,connect naturally; preserve bow/finger noise
Cello,legato,f,43,38,-5,950.0,connect naturally; preserve bow/finger noise
Cello,legato,f,43,39,-4,955.0,connect naturally; preserve bow/finger noise
Cello,legato,f,43,40,-3,960.0,connect naturally; preserve bow/finger noise
Cello,legato,f,43,41,-2,965.0,connect naturally; preserve bow/finger noise
Cello,legato,f,43,42,-1,970.0,connect naturally; preserve bow/finger noise
Cello,legato,f,43,44,1,975.0,connect naturally; preserve bow/finger noise
Cello,legato,f,43,45,2,980.0,connect naturally; preserve bow/finger noise
Cello,legato,f,43,46,3,985.0,connect naturally; preserve bow/finger noise
Cello,legato,f,43,47,4,990.0,connect naturally; preserve bow/finger noise
Cello,legato,f,43,48,5,995.0,connect naturally; preserve bow/finger noise
Cello,legato,f,43,50,7,1000.0,connect naturally; preserve bow/finger noise
Cello,legato,f,43,55,12,1005.0,connect naturally; preserve bow/finger noise
Cello,legato,f,48,36,-12,1010.0,connect naturally; preserve bow/finger noise
Cello,legato,f,48,41,-7,1015.0,connect naturally; preserve bow/finger noise
Cello,legato,f,48,43,-5,1020.0,connect naturally; preserve bow/finger noise
Cello,legato,f,48,44,-4,1025.0,connect naturally; preserve bow/finger noise
Cello,legato,f,48,45,-3,1030.0,connect naturally; preserve bow/finger noise
Cello,legato,f,48,46,-2,1035.0,connect naturally; preserve bow/finger noise
Cello,legato,f,48,47,-1,1040.0,connect naturally; preserve bow/finger noise
Cello,legato,f,48,49,1,1045.0,connect naturally; preserve bow/finger noise
Cello,legato,f,48,50,2,1050.0,connect naturally; preserve bow/finger noise
Cello,legato,f,48,51,3,1055.0,connect naturally; preserve bow/finger noise
Cello,legato,f,48,52,4,1060.0,connect naturally; preserve bow/finger noise
Cello,legato,f,48,53,5,1065.0,connect naturally; preserve bow/finger noise
Cello,legato,f,48,55,7,1070.0,connect naturally; preserve bow/finger noise
Cello,legato,f,48,60,12,1075.0,connect naturally; preserve bow/finger noise
Cello,legato,f,52,40,-12,1080.0,connect naturally; preserve bow/finger noise
Cello,legato,f,52,45,-7,1085.0,connect naturally; preserve bow/finger noise
Cello,legato,f,52,47,-5,1090.0,connect naturally; preserve bow/finger noise
Cello,legato,f,52,48,-4,1095.0,connect naturally; preserve bow/finger noise
Cello,legato,f,52,49,-3,1100.0,connect naturally; preserve bow/finger noise
Cello,legato,f,52,50,-2,1105.0,connect naturally; preserve bow/finger noise
Cello,legato,f,52,51,-1,1110.0,connect naturally; preserve bow/finger noise
Cello,legato,f,52,53,1,1115.0,connect naturally; preserve bow/finger noise
Cello,legato,f,52,54,2,1120.0,connect naturally; preserve bow/finger noise
Cello,legato,f,52,55,3,1125.0,connect naturally; preserve bow/finger noise
Cello,legato,f,52,56,4,1130.0,connect naturally; preserve bow/finger noise
Cello,legato,f,52,57,5,1135.0,connect naturally; preserve bow/finger noise
Cello,legato,f,52,59,7,1140.0,connect naturally; preserve bow/finger noise
Cello,legato,f,52,64,12,1145.0,connect naturally; preserve bow/finger noise
Cello,legato,f,55,43,-12,1150.0,connect naturally; preserve bow/finger noise
Cello,legato,f,55,48,-7,1155.0,connect naturally; preserve bow/finger noise
Cello,legato,f,55,50,-5,1160.0,connect naturally; preserve bow/finger noise
Cello,legato,f,55,51,-4,1165.0,connect naturally; preserve bow/finger noise
Cello,legato,f,55,52,-3,1170.0,connect naturally; preserve bow/finger noise
Cello,legato,f,55,53,-2,1175.0,connect naturally; preserve bow/finger noise
Cello,legato,f,55,54,-1,1180.0,connect naturally; preserve bow/finger noise
Cello,legato,f,55,56,1,1185.0,connect naturally; preserve bow/finger noise
Cello,legato,f,55,57,2,1190.0,connect naturally; preserve bow/finger noise
Cello,legato,f,55,58,3,1195.0,connect naturally; preserve bow/finger noise
Cello,legato,f,55,59,4,1200.0,connect naturally; preserve bow/finger noise
Cello,legato,f,55,60,5,1205.0,connect naturally; preserve bow/finger noise
Cello,legato,f,55,62,7,1210.0,connect naturally; preserve bow/finger noise
Cello,legato,f,55,67,12,1215.0,connect naturally; preserve bow/finger noise
Cello,legato,f,60,48,-12,1220.0,connect naturally; preserve bow/finger noise
Cello,legato,f,60,53,-7,1225.0,connect naturally; preserve bow/finger noise
Cello,legato,f,60,55,-5,1230.0,connect naturally; preserve bow/finger noise
Cello,legato,f,60,56,-4,1235.0,connect naturally; preserve bow/finger noise
Cello,legato,f,60,57,-3,1240.0,connect naturally; preserve bow/finger noise
Cello,legato,f,60,58,-2,1245.0,connect naturally; preserve bow/finger noise
Cello,legato,f,60,59,-1,1250.0,connect naturally; preserve bow/finger noise
Cello,legato,f,60,61,1,1255.0,connect naturally; preserve bow/finger noise
Cello,legato,f,60,62,2,1260.0,connect naturally; preserve bow/finger noise
Cello,legato,f,60,63,3,1265.0,connect naturally; preserve bow/finger noise
Cello,legato,f,60,64,4,1270.0,connect naturally; preserve bow/finger noise
Cello,legato,f,60,65,5,1275.0,connect naturally; preserve bow/finger noise
Cello,legato,f,60,67,7,1280.0,connect naturally; preserve bow/finger noise
Cello,legato,f,64,52,-12,1285.0,connect naturally; preserve bow/finger noise
Cello,legato,f,64,57,-7,1290.0,connect naturally; preserve bow/finger noise
Cello,legato,f,64,59,-5,1295.0,connect naturally; preserve bow/finger noise
Cello,legato,f,64,60,-4,1300.0,connect naturally; preserve bow/finger noise
Cello,legato,f,64,61,-3,1305.0,connect naturally; preserve bow/finger noise
Cello,legato,f,64,62,-2,1310.0,connect naturally; preserve bow/finger noise
Cello,legato,f,64,63,-1,1315.0,connect naturally; preserve bow/finger noise
Cello,legato,f,64,65,1,1320.0,connect naturally; preserve bow/finger noise
Cello,legato,f,64,66,2,1325.0,connect naturally; preserve bow/finger noise
Cello,legato,f,64,67,3,1330.0,connect naturally; preserve bow/finger noise
Cello,portamento,mp,43,36,-7,0.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,43,38,-5,5.0,restrained Mandarin-ballad slide; do not exaggerate
